held_out_date,session_dir,person_id,model,k_windows,elapsed_s,correct
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,cnn_attention,200,78.109282,1
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,ensemble,200,78.109282,1
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,svm,300,116.446332,0
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,random_forest,300,116.446332,0
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,hist_gradient_boost,300,116.446332,0
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,cnn_bilstm,300,116.446332,1
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,cnn_attention,300,116.446332,1
2026-09-16,authorized/2026-09-16/20260916_132313_anjali,anjali,ensemble,300,116.446332,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,10,5.02166,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,10,5.02166,0
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,10,5.02166,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,10,5.02166,0
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,10,5.02166,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,10,5.02166,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,30,9.972151,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,30,9.972151,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,30,9.972151,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,30,9.972151,0
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,30,9.972151,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,30,9.972151,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,45,13.340377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,45,13.340377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,45,13.340377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,45,13.340377,0
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,45,13.340377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,45,13.340377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,60,19.832114,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,90,31.112377,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,120,43.415255,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,150,55.063002,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,200,74.085413,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,svm,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,random_forest,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,hist_gradient_boost,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_bilstm,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,cnn_attention,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_133308_barath,barath,ensemble,300,113.726895,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,10,4.323805,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,10,4.323805,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,10,4.323805,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,10,4.323805,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,10,4.323805,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,10,4.323805,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,30,12.363631,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,30,12.363631,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,30,12.363631,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,30,12.363631,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,30,12.363631,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,30,12.363631,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,45,18.551794,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,45,18.551794,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,45,18.551794,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,45,18.551794,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,45,18.551794,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,45,18.551794,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,60,24.11427,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,60,24.11427,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,60,24.11427,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,60,24.11427,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,60,24.11427,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,60,24.11427,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,90,35.782393,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,90,35.782393,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,90,35.782393,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,90,35.782393,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,90,35.782393,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,90,35.782393,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,120,47.68383,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,120,47.68383,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,120,47.68383,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,120,47.68383,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,120,47.68383,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,120,47.68383,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,150,59.609167,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,150,59.609167,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,150,59.609167,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,150,59.609167,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,150,59.609167,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,150,59.609167,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,200,79.912845,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,200,79.912845,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,200,79.912845,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,200,79.912845,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,200,79.912845,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,200,79.912845,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,svm,300,118.520102,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,random_forest,300,118.520102,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,hist_gradient_boost,300,118.520102,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_bilstm,300,118.520102,0
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,cnn_attention,300,118.520102,1
2026-09-16,authorized/2026-09-16/20260916_144318_anjali,anjali,ensemble,300,118.520102,0
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,10,4.627797,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,30,13.200354,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,45,19.654885,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,60,25.600187,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,90,38.921893,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,120,51.622029,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,150,64.407117,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,200,85.169265,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,svm,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,random_forest,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,hist_gradient_boost,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_bilstm,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,cnn_attention,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_144821_barath,barath,ensemble,300,127.48316,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,10,4.413762,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,30,12.685906,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,45,18.985235,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,60,25.01325,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,90,37.153756,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,120,49.775817,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,150,62.026421,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,200,78.14318,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,svm,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,random_forest,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,hist_gradient_boost,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_bilstm,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,cnn_attention,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145304_barath,barath,ensemble,300,108.112926,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,10,4.955696,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,10,4.955696,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,10,4.955696,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,10,4.955696,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,10,4.955696,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,10,4.955696,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,30,11.486134,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,45,16.585415,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,45,16.585415,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,45,16.585415,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,45,16.585415,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,45,16.585415,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,45,16.585415,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,60,22.650147,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,60,22.650147,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,60,22.650147,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,60,22.650147,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,60,22.650147,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,60,22.650147,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,90,35.637343,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,90,35.637343,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,90,35.637343,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,90,35.637343,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,90,35.637343,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,90,35.637343,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,120,48.812284,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,120,48.812284,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,120,48.812284,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,120,48.812284,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,120,48.812284,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,120,48.812284,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,150,61.164515,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,150,61.164515,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,150,61.164515,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,150,61.164515,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,150,61.164515,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,150,61.164515,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,200,80.972228,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,200,80.972228,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,200,80.972228,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,200,80.972228,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,200,80.972228,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,200,80.972228,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,svm,300,119.457796,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,random_forest,300,119.457796,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,hist_gradient_boost,300,119.457796,0
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_bilstm,300,119.457796,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,cnn_attention,300,119.457796,1
2026-09-16,authorized/2026-09-16/20260916_145921_anjali,anjali,ensemble,300,119.457796,0
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,svm,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,random_forest,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,hist_gradient_boost,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_bilstm,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_attention,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,ensemble,10,4.855606,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,svm,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,random_forest,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,hist_gradient_boost,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_bilstm,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_attention,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,ensemble,30,13.127564,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,svm,45,19.23961,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,random_forest,45,19.23961,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,hist_gradient_boost,45,19.23961,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_bilstm,45,19.23961,1
2026-09-16,authorized/2026-09-16/20260916_152145_barath,barath,cnn_attention,45,19.23961,1
