timestamp,stage,identity,auroc,eer,genuine_accept_rate,correct_identity_rate,false_accept_rate,n_train,n_test,notes
2026-09-19T11:22:33.116076+00:00,sameday_overall,,0.4807176295957981,0.5223652660424755,,,,1828,766,"held_out_sessions={'anjali': 'authorized/2026-09-17/20260917_184937_anjali', 'barath': 'authorized/2026-09-17/20260917_185506_barath', 'divya': 'unauthorized/2026-09-17/20260917_184432_divya', 'harshtiha': 'unauthorized/2026-09-17/20260917_190642_harshtiha', 'manas': 'unauthorized/2026-09-17/20260917_183730_manas'}"
2026-09-19T11:22:33.116076+00:00,sameday_thr_carried-over,,,,0.059602649006622516,0.48344370860927155,0.07112068965517242,,766,threshold=0.180 (carried-over fixed threshold)
2026-09-19T11:22:33.116076+00:00,sameday_thr_EER,,,,0.4768211920529801,0.48344370860927155,0.521551724137931,,766,"threshold=0.000 (EER threshold (hindsight-picked on this test set, informational best-case only, not deployable))"
2026-09-19T11:32:27.729303+00:00,sameday_overall,,0.42467601050468146,0.5430749029458781,,,,1828,766,"held_out_sessions={'anjali': 'authorized/2026-09-17/20260917_184937_anjali', 'barath': 'authorized/2026-09-17/20260917_185506_barath', 'divya': 'unauthorized/2026-09-17/20260917_184432_divya', 'harshtiha': 'unauthorized/2026-09-17/20260917_190642_harshtiha', 'manas': 'unauthorized/2026-09-17/20260917_183730_manas'}"
2026-09-19T11:32:27.729303+00:00,sameday_thr_carried-over,,,,0.9470198675496688,0.49337748344370863,0.9913793103448276,,766,threshold=0.180 (carried-over fixed threshold)
2026-09-19T11:32:27.729303+00:00,sameday_thr_EER,,,,0.45695364238410596,0.49337748344370863,0.5431034482758621,,766,"threshold=0.257 (EER threshold (hindsight-picked on this test set, informational best-case only, not deployable))"
