timestamp,model,stage,held_out,accuracy,eer,auroc,false_accept_unauthorized,false_accept_none,n_train,n_test,notes
2026-09-23T15:45:43.059445+00:00,3receiver_fusion,eval_loo,divya,0.9471279373368147,0.047593156211593754,0.9862169620278762,0.08713692946058091,0.0,21781,4596,"leave-one-unauthorized-person-out, 21+22 only"
2026-09-23T16:01:12.830278+00:00,3receiver_fusion,eval_loo,harshitha,0.9410035691790888,0.06544686538424621,0.9807205986934523,0.19213483146067414,0.02618657937806874,21614,4763,"leave-one-unauthorized-person-out, 21+22 only"
2026-09-23T16:16:57.686875+00:00,3receiver_fusion,eval_loo,promoda,0.8128067826863008,0.34109266164778723,0.7465906463901257,0.9917898193760263,0.004909983633387889,21895,4482,"leave-one-unauthorized-person-out, 21+22 only"
2026-09-23T16:32:55.531103+00:00,3receiver_fusion,eval_loo,sumanth,0.9049586776859504,0.23149015696467792,0.8453541348232457,0.9875518672199171,0.07037643207855974,22263,4114,"leave-one-unauthorized-person-out, 21+22 only"
2026-09-23T16:48:35.328020+00:00,3receiver_fusion,eval_loo,vishwa,0.942718660497907,0.07514174517125369,0.9781153809775075,0.23723723723723725,0.014729950900163666,21838,4539,"leave-one-unauthorized-person-out, 21+22 only"
2026-09-23T17:01:33.418409+00:00,3receiver_fusion,eval_day_loo,2026-09-21,0.7497052581938222,0.3640406065334638,0.708458962467631,0.8588235294117647,0.0781758957654723,17895,8482,"leave-one-day-out, 21+22 only"
2026-09-23T17:07:46.853738+00:00,3receiver_fusion,eval_day_loo,2026-09-22,0.4093880972338642,0.41481643197137785,0.6156465755656448,0.9627029398859148,0.9160751087703228,8482,17895,"leave-one-day-out, 21+22 only"
