timestamp,stage,task,preprocessing,model,split_type,train_date,test_date,fold,seed,num_layers,n_heads,d_ff,norm_first,accuracy,eer,auroc,false_accept_unauthorized,false_accept_none,n_train,n_test,notes
2026-09-12T04:55:22.321630+00:00,B,taskD_auth_vs_nonauth,raw,random_forest,session_disjoint,,,0,0,,,,,0.9607939632545932,0.06718703041094184,0.9505793842960913,0.35410764872521244,0.0,24408,6096,
2026-09-12T04:55:34.374061+00:00,B,taskD_auth_vs_nonauth,raw,svm,session_disjoint,,,0,0,,,,,0.9516076115485564,0.5768609194163912,0.5481029310862995,0.4192634560906516,0.011911111111111112,3000,6096,
2026-09-12T04:55:45.020769+00:00,B,taskD_auth_vs_nonauth,raw,cnn1d,session_disjoint,,,0,0,,,,,0.9714566929133859,0.28784497961451877,0.6840136999506664,0.15864022662889518,0.0,4000,6096,
2026-09-12T04:55:54.875044+00:00,B,taskD_auth_vs_nonauth,raw,resnet1d,session_disjoint,,,0,0,,,,,0.9786745406824147,0.2572355699712505,0.7610574932946226,0.019830028328611898,0.0008888888888888889,4000,6096,
2026-09-12T04:56:28.133644+00:00,B,taskD_auth_vs_nonauth,raw,bilstm,session_disjoint,,,0,0,,,,,0.974245406824147,0.1007805456164127,0.9049367454678454,0.11048158640226628,0.0,4000,6096,
2026-09-12T04:57:31.978809+00:00,B,taskD_auth_vs_nonauth,raw,whofi_transformer,session_disjoint,,,0,0,,,,,0.9511154855643045,0.29919166888761617,0.7151192791648473,0.39660056657223797,0.009777777777777778,4000,6096,
2026-09-12T04:59:17.437681+00:00,B,taskD_auth_vs_nonauth,raw,dualbranch_transformer,session_disjoint,,,0,0,,,,,0.9534120734908137,0.12071380372098826,0.8978642026413233,0.5070821529745042,0.0,4000,6096,
2026-09-12T05:02:37.874420+00:00,B,taskD_auth_vs_nonauth,raw,crossattn_transformer,session_disjoint,,,0,0,,,,,0.95751312335958,0.33127966385220387,0.6920955934471594,0.3909348441926346,0.0010666666666666667,4000,6096,
2026-09-12T05:02:56.755142+00:00,B,taskD_auth_vs_nonauth,raw,random_forest,session_disjoint,,,1,0,,,,,0.6309034062859964,0.3837253590149967,0.7083606213698699,0.3289036544850498,0.0006747638326585695,24427,6077,
2026-09-12T05:03:07.531418+00:00,B,taskD_auth_vs_nonauth,raw,svm,session_disjoint,,,1,0,,,,,0.5433602106302452,0.4594323020769966,0.546386489084636,0.6018035121025154,0.21322537112010798,3000,6077,
2026-09-12T05:03:13.395335+00:00,B,taskD_auth_vs_nonauth,raw,cnn1d,session_disjoint,,,1,0,,,,,0.6141188086226756,0.4193361907005955,0.6121058987850516,0.029900332225913623,0.002699055330634278,4000,6077,
2026-09-12T05:03:23.589731+00:00,B,taskD_auth_vs_nonauth,raw,resnet1d,session_disjoint,,,1,0,,,,,0.6091821622511108,0.41237527762124176,0.6380613010995548,0.35975320360702423,0.14035087719298245,4000,6077,
2026-09-12T05:04:05.520557+00:00,B,taskD_auth_vs_nonauth,raw,bilstm,session_disjoint,,,1,0,,,,,0.6164225769294059,0.4442726592240134,0.5963939251679166,0.2562885619364025,0.029014844804318488,4000,6077,
2026-09-12T05:05:00.123089+00:00,B,taskD_auth_vs_nonauth,raw,whofi_transformer,session_disjoint,,,1,0,,,,,0.5828533816027646,0.44515418225929715,0.6104193973368071,0.23398196487897485,0.2145748987854251,4000,6077,
2026-09-12T05:06:46.222572+00:00,B,taskD_auth_vs_nonauth,raw,dualbranch_transformer,session_disjoint,,,1,0,,,,,0.5986506499917723,0.41517517575585994,0.6518047844476558,0.5045087802562885,0.06815114709851552,4000,6077,
2026-09-12T05:10:06.001650+00:00,B,taskD_auth_vs_nonauth,raw,crossattn_transformer,session_disjoint,,,1,0,,,,,0.5746256376501563,0.4250136514842153,0.647328239914924,0.6350261034646417,0.0816464237516869,4000,6077,
2026-09-12T05:10:36.532677+00:00,B,taskD_auth_vs_nonauth,raw,random_forest,session_disjoint,,,2,0,,,,,0.7945540518506441,0.2079149237825632,0.8667894984987221,0.4596949891067538,0.03630470016207456,24371,6133,
2026-09-12T05:10:48.168867+00:00,B,taskD_auth_vs_nonauth,raw,svm,session_disjoint,,,2,0,,,,,0.7361813142018588,0.25734526307741523,0.8368957247279292,0.6824618736383442,0.05089141004862237,3000,6133,
2026-09-12T05:10:53.815371+00:00,B,taskD_auth_vs_nonauth,raw,cnn1d,session_disjoint,,,2,0,,,,,0.7893363769770096,0.269629703775092,0.7998946892250697,0.10947712418300654,0.0,4000,6133,
2026-09-12T05:11:03.960151+00:00,B,taskD_auth_vs_nonauth,raw,resnet1d,session_disjoint,,,2,0,,,,,0.717430295124735,0.26615064219285167,0.8026363574174933,0.6312636165577342,0.10210696920583469,4000,6133,
2026-09-12T05:11:41.363512+00:00,B,taskD_auth_vs_nonauth,raw,bilstm,session_disjoint,,,2,0,,,,,0.7563998043371922,0.2564246949994735,0.8109343803715874,0.28812636165577343,0.0,4000,6133,
2026-09-12T05:12:42.010370+00:00,B,taskD_auth_vs_nonauth,raw,whofi_transformer,session_disjoint,,,2,0,,,,,0.7722158812978966,0.23533487518636031,0.8436587689453765,0.528322440087146,0.013614262560777957,4000,6133,
2026-09-12T05:14:27.815475+00:00,B,taskD_auth_vs_nonauth,raw,dualbranch_transformer,session_disjoint,,,2,0,,,,,0.7738464046959074,0.2367695898831907,0.828114740959973,0.5490196078431373,0.010372771474878443,4000,6133,
2026-09-12T05:17:47.322339+00:00,B,taskD_auth_vs_nonauth,raw,crossattn_transformer,session_disjoint,,,2,0,,,,,0.7723789336376977,0.23973450484654235,0.8297790737212313,0.49618736383442263,0.002917341977309562,4000,6133,
2026-09-12T05:18:15.857807+00:00,B,taskD_auth_vs_nonauth,raw,random_forest,session_disjoint,,,3,0,,,,,0.6421584610368438,0.40379337499163664,0.6921309868404836,0.3749375936095856,0.12031921424186617,24370,6134,
2026-09-12T05:18:28.558161+00:00,B,taskD_auth_vs_nonauth,raw,svm,session_disjoint,,,3,0,,,,,0.5735246168894685,0.4209217427819859,0.6077039249657543,0.7139291063404892,0.15408225905463474,3000,6134,
2026-09-12T05:18:34.237303+00:00,B,taskD_auth_vs_nonauth,raw,cnn1d,session_disjoint,,,3,0,,,,,0.6230844473426801,0.3745370443733119,0.6820717434862682,0.491263105341987,0.11970534069981584,4000,6134,
2026-09-12T05:18:44.253969+00:00,B,taskD_auth_vs_nonauth,raw,resnet1d,session_disjoint,,,3,0,,,,,0.5823280078252364,0.40088017691573613,0.6412598995693314,0.6844732900649027,0.5481890730509515,4000,6134,
2026-09-12T05:19:25.842000+00:00,B,taskD_auth_vs_nonauth,raw,bilstm,session_disjoint,,,3,0,,,,,0.6194978806651451,0.38131378157385987,0.6872452478545796,0.5297054418372441,0.2234499693063229,4000,6134,
2026-09-12T05:20:25.206349+00:00,B,taskD_auth_vs_nonauth,raw,whofi_transformer,session_disjoint,,,3,0,,,,,0.5867297032931204,0.44881473675685,0.63229966687443,0.35197204193709436,0.11786372007366483,4000,6134,
2026-09-12T05:22:13.281916+00:00,B,taskD_auth_vs_nonauth,raw,dualbranch_transformer,session_disjoint,,,3,0,,,,,0.5939028366481904,0.41414500558143796,0.6557057217661995,0.4887668497254119,0.10742786985880909,4000,6134,
2026-09-12T05:25:38.323919+00:00,B,taskD_auth_vs_nonauth,raw,crossattn_transformer,session_disjoint,,,3,0,,,,,0.5850994457124226,0.4028430339428898,0.6501201571782222,0.4463305042436346,0.16758747697974216,4000,6134,
2026-09-12T05:25:54.552552+00:00,B,taskD_auth_vs_nonauth,raw,random_forest,session_disjoint,,,4,0,,,,,0.7618733509234829,0.23803506399815605,0.8372550895066839,0.39017974572555897,0.007062146892655367,24440,6064,
2026-09-12T05:26:05.972388+00:00,B,taskD_auth_vs_nonauth,raw,svm,session_disjoint,,,4,0,,,,,0.6358839050131926,0.3361786163754875,0.7501022478061716,0.8312143796580447,0.05155367231638418,3000,6064,
2026-09-12T05:26:11.911374+00:00,B,taskD_auth_vs_nonauth,raw,cnn1d,session_disjoint,,,4,0,,,,,0.6731530343007915,0.30430089869507915,0.7603702244789304,0.21744848750548004,0.007062146892655367,4000,6064,
2026-09-12T05:26:22.051629+00:00,B,taskD_auth_vs_nonauth,raw,resnet1d,session_disjoint,,,4,0,,,,,0.6437994722955145,0.3014105340552331,0.7609146319096118,0.703200350723367,0.22245762711864406,4000,6064,
2026-09-12T05:26:59.797855+00:00,B,taskD_auth_vs_nonauth,raw,bilstm,session_disjoint,,,4,0,,,,,0.6840369393139841,0.3181099805857728,0.7622585091944176,0.3998246383165278,0.0614406779661017,4000,6064,
2026-09-12T05:28:02.886889+00:00,B,taskD_auth_vs_nonauth,raw,whofi_transformer,session_disjoint,,,4,0,,,,,0.7117414248021108,0.288792886226732,0.7933266436584819,0.4064007014467339,0.011299435028248588,4000,6064,
2026-09-12T05:29:53.441092+00:00,B,taskD_auth_vs_nonauth,raw,dualbranch_transformer,session_disjoint,,,4,0,,,,,0.7132255936675461,0.28727171084606107,0.7907856756851575,0.4774221832529592,0.05296610169491525,4000,6064,
2026-09-12T05:33:02.501091+00:00,B,taskD_auth_vs_nonauth,raw,crossattn_transformer,session_disjoint,,,4,0,,,,,0.7175131926121372,0.28002905791802557,0.8031311197983177,0.4831214379658045,0.0826271186440678,4000,6064,
2026-09-12T05:33:23.467342+00:00,B,taskD_auth_vs_nonauth,calibA,random_forest,session_disjoint,,,0,0,,,,,0.9614501312335958,0.06303338228873098,0.9484302612403673,0.3371104815864023,0.0,24408,6096,
2026-09-12T05:33:38.796510+00:00,B,taskD_auth_vs_nonauth,calibA,svm,session_disjoint,,,0,0,,,,,0.35039370078740156,0.5358517955667959,0.5616370193534486,0.6657223796033994,0.6608,3000,6096,
2026-09-12T05:33:46.237695+00:00,B,taskD_auth_vs_nonauth,calibA,cnn1d,session_disjoint,,,0,0,,,,,0.9640748031496063,0.6751889697251504,0.3388724759145114,0.17847025495750707,0.009066666666666667,4000,6096,
2026-09-12T05:33:57.824981+00:00,B,taskD_auth_vs_nonauth,calibA,resnet1d,session_disjoint,,,0,0,,,,,0.9542322834645669,0.28174067626494886,0.7569718912849942,0.29745042492917845,0.011022222222222221,4000,6096,
2026-09-12T05:34:20.316233+00:00,B,taskD_auth_vs_nonauth,calibA,bilstm,session_disjoint,,,0,0,,,,,0.9658792650918635,0.06743795045108905,0.9491043430431355,0.09631728045325778,0.009955555555555556,4000,6096,
2026-09-12T05:35:14.748192+00:00,B,taskD_auth_vs_nonauth,calibA,whofi_transformer,session_disjoint,,,0,0,,,,,0.9542322834645669,0.2576807049577263,0.7966888478091987,0.29178470254957506,0.011733333333333333,4000,6096,
2026-09-12T05:36:55.519477+00:00,B,taskD_auth_vs_nonauth,calibA,dualbranch_transformer,session_disjoint,,,0,0,,,,,0.9506233595800525,0.3324506240395575,0.700897641635148,0.35127478753541075,0.012444444444444444,4000,6096,
2026-09-12T05:40:02.620512+00:00,B,taskD_auth_vs_nonauth,calibA,crossattn_transformer,session_disjoint,,,0,0,,,,,0.9568569553805775,0.5863391758481664,0.3753054986929476,0.24929178470254956,0.010133333333333333,4000,6096,
2026-09-12T05:40:20.952382+00:00,B,taskD_auth_vs_nonauth,calibA,random_forest,session_disjoint,,,1,0,,,,,0.6279414184630574,0.3835564232976969,0.6981561649162009,0.33839582344565733,0.0020242914979757085,24427,6077,
2026-09-12T05:40:32.204668+00:00,B,taskD_auth_vs_nonauth,calibA,svm,session_disjoint,,,1,0,,,,,0.4994240579233174,0.5142084625315473,0.467021530596795,0.6226862838158519,0.22807017543859648,3000,6077,
2026-09-12T05:40:39.578184+00:00,B,taskD_auth_vs_nonauth,calibA,cnn1d,session_disjoint,,,1,0,,,,,0.5621194668421918,0.4685125548859099,0.5468464287538111,0.3298528713811106,0.07624831309041835,4000,6077,
2026-09-12T05:40:51.083836+00:00,B,taskD_auth_vs_nonauth,calibA,resnet1d,session_disjoint,,,1,0,,,,,0.5950304426526246,0.3953749241833075,0.6670106228481274,0.15994304698623635,0.06342780026990553,4000,6077,
2026-09-12T05:41:12.950077+00:00,B,taskD_auth_vs_nonauth,calibA,bilstm,session_disjoint,,,1,0,,,,,0.6833964127036367,0.30467968175355387,0.7665971363016146,0.31371618414807784,0.04116059379217274,4000,6077,
2026-09-12T05:42:04.617347+00:00,B,taskD_auth_vs_nonauth,calibA,whofi_transformer,session_disjoint,,,1,0,,,,,0.5519170643409577,0.4908500899049346,0.5614293271957276,0.3673469387755102,0.12010796221322537,4000,6077,
2026-09-12T05:43:44.608653+00:00,B,taskD_auth_vs_nonauth,calibA,dualbranch_transformer,session_disjoint,,,1,0,,,,,0.5960177719269376,0.39775687860101294,0.6684937518982171,0.4110109159943047,0.04183535762483131,4000,6077,
2026-09-12T05:46:45.046402+00:00,B,taskD_auth_vs_nonauth,calibA,crossattn_transformer,session_disjoint,,,1,0,,,,,0.6366628270528221,0.36770020758319233,0.6960875003023709,0.33554817275747506,0.06140350877192982,4000,6077,
2026-09-12T05:47:01.834923+00:00,B,taskD_auth_vs_nonauth,calibA,random_forest,session_disjoint,,,2,0,,,,,0.8017283548018914,0.20481780447908637,0.8706708737323641,0.4613289760348584,0.026904376012965966,24371,6133,
2026-09-12T05:47:16.231975+00:00,B,taskD_auth_vs_nonauth,calibA,svm,session_disjoint,,,2,0,,,,,0.7140061959889125,0.2594973351226608,0.825565385231878,0.7505446623093682,0.06612641815235008,3000,6133,
2026-09-12T05:47:24.015117+00:00,B,taskD_auth_vs_nonauth,calibA,cnn1d,session_disjoint,,,2,0,,,,,0.775150823414316,0.24414025430179676,0.8321591710075296,0.315359477124183,0.00713128038897893,4000,6133,
2026-09-12T05:47:36.072660+00:00,B,taskD_auth_vs_nonauth,calibA,resnet1d,session_disjoint,,,2,0,,,,,0.7787379748899397,0.19039965112138116,0.8869611813853605,0.6181917211328976,0.0366288492706645,4000,6133,
2026-09-12T05:47:56.159468+00:00,B,taskD_auth_vs_nonauth,calibA,bilstm,session_disjoint,,,2,0,,,,,0.7800423936083483,0.2393280833874893,0.8390369823407864,0.3687363834422658,0.019773095623987033,4000,6133,
2026-09-12T05:48:44.342832+00:00,B,taskD_auth_vs_nonauth,calibA,whofi_transformer,session_disjoint,,,2,0,,,,,0.798793412685472,0.20462683333970466,0.8843595139843186,0.46568627450980393,0.026904376012965966,4000,6133,
2026-09-12T05:50:16.242410+00:00,B,taskD_auth_vs_nonauth,calibA,dualbranch_transformer,session_disjoint,,,2,0,,,,,0.8098809717919452,0.20544579605288305,0.8653333226027335,0.42483660130718953,0.006807131280388979,4000,6133,
2026-09-12T05:53:21.900667+00:00,B,taskD_auth_vs_nonauth,calibA,crossattn_transformer,session_disjoint,,,2,0,,,,,0.8062938203163216,0.1927488141010809,0.877577775050417,0.5136165577342048,0.008103727714748784,4000,6133,
2026-09-12T05:53:39.882849+00:00,B,taskD_auth_vs_nonauth,calibA,random_forest,session_disjoint,,,3,0,,,,,0.6485164656015651,0.4006670214489202,0.6965358330076027,0.36345481777334,0.11786372007366483,24370,6134,
2026-09-12T05:53:53.391502+00:00,B,taskD_auth_vs_nonauth,calibA,svm,session_disjoint,,,3,0,,,,,0.591294424519074,0.414744525965131,0.6039174167274111,0.6944583125312032,0.1534683855125844,3000,6134,
2026-09-12T05:54:00.769889+00:00,B,taskD_auth_vs_nonauth,calibA,cnn1d,session_disjoint,,,3,0,,,,,0.6685686338441473,0.33994280346647787,0.7206948097909338,0.23714428357463804,0.12031921424186617,4000,6134,
2026-09-12T05:54:12.406606+00:00,B,taskD_auth_vs_nonauth,calibA,resnet1d,session_disjoint,,,3,0,,,,,0.690577111183567,0.309411941812189,0.7784292389876644,0.41737393909136294,0.16881522406384286,4000,6134,
2026-09-12T05:54:34.667812+00:00,B,taskD_auth_vs_nonauth,calibA,bilstm,session_disjoint,,,3,0,,,,,0.6718291490055429,0.3353420787598996,0.7541298459030134,0.254618072890664,0.2332719459791283,4000,6134,
2026-09-12T05:55:28.500694+00:00,B,taskD_auth_vs_nonauth,calibA,whofi_transformer,session_disjoint,,,3,0,,,,,0.6653081186827519,0.36288425206970987,0.6821796417491557,0.23414877683474788,0.12952731737262124,4000,6134,
2026-09-12T05:57:11.751893+00:00,B,taskD_auth_vs_nonauth,calibA,dualbranch_transformer,session_disjoint,,,3,0,,,,,0.668079556569938,0.3775879076474503,0.6945564693619554,0.2036944583125312,0.10251688152240639,4000,6134,
2026-09-12T06:00:13.397642+00:00,B,taskD_auth_vs_nonauth,calibA,crossattn_transformer,session_disjoint,,,3,0,,,,,0.6620476035213564,0.3517954358979776,0.6938968098648834,0.36445332001997005,0.07120933087783916,4000,6134,
2026-09-12T06:00:30.193998+00:00,B,taskD_auth_vs_nonauth,calibA,random_forest,session_disjoint,,,4,0,,,,,0.7636873350923483,0.2372828469720308,0.8327005339740976,0.3809732573432705,0.007062146892655367,24440,6064,
2026-09-12T06:00:44.609390+00:00,B,taskD_auth_vs_nonauth,calibA,svm,session_disjoint,,,4,0,,,,,0.6462730870712401,0.3546864692012695,0.7223520960771695,0.7523016220955722,0.059322033898305086,3000,6064,
2026-09-12T06:00:52.182248+00:00,B,taskD_auth_vs_nonauth,calibA,cnn1d,session_disjoint,,,4,0,,,,,0.7597295514511874,0.23318430694157188,0.8471934391362435,0.45594037702761947,0.018361581920903956,4000,6064,
2026-09-12T06:01:04.076243+00:00,B,taskD_auth_vs_nonauth,calibA,resnet1d,session_disjoint,,,4,0,,,,,0.729221635883905,0.2609209741876142,0.8169967679522749,0.6014905743095134,0.04096045197740113,4000,6064,
2026-09-12T06:01:26.629492+00:00,B,taskD_auth_vs_nonauth,calibA,bilstm,session_disjoint,,,4,0,,,,,0.758410290237467,0.24373980021710018,0.8459282403812499,0.4335817623849189,0.020480225988700564,4000,6064,
2026-09-12T06:02:20.302808+00:00,B,taskD_auth_vs_nonauth,calibA,whofi_transformer,session_disjoint,,,4,0,,,,,0.7267480211081794,0.27754442765740595,0.813592335968407,0.3200350723366944,0.01765536723163842,4000,6064,
2026-09-12T06:04:00.070033+00:00,B,taskD_auth_vs_nonauth,calibA,dualbranch_transformer,session_disjoint,,,4,0,,,,,0.6995382585751979,0.29617078394784296,0.7874945476407353,0.3783428320911881,0.007062146892655367,4000,6064,
